period,None,D0,D1,D2,D3,D4
2017-04-11,100.00,0.00,0.00,0.00,0.00,0.00
2017-04-18,100.00,0.00,0.00,0.00,0.00,0.00
2017-04-25,100.00,0.00,0.00,0.00,0.00,0.00
2017-05-02,100.00,0.00,0.00,0.00,0.00,0.00
2017-05-09,100.00,0.00,0.00,0.00,0.00,0.00
2017-05-16,0.57,99.43,0.00,0.00,0.00,0.00
2017-05-23,26.82,73.18,0.00,0.00,0.00,0.00
2017-05-30,26.82,73.18,0.00,0.00,0.00,0.00
2017-06-06,100.00,0.00,0.00,0.00,0.00,0.00
2017-06-13,100.00,0.00,0.00,0.00,0.00,0.00
2017-06-20,100.00,0.00,0.00,0.00,0.00,0.00
2017-06-27,100.00,0.00,0.00,0.00,0.00,0.00
2017-07-04,100.00,0.00,0.00,0.00,0.00,0.00
2017-07-11,100.00,0.00,0.00,0.00,0.00,0.00
2017-07-18,100.00,0.00,0.00,0.00,0.00,0.00
2017-07-25,100.00,0.00,0.00,0.00,0.00,0.00
2017-08-01,0.00,100.00,0.00,0.00,0.00,0.00
2017-08-08,70.65,29.35,0.00,0.00,0.00,0.00
2017-08-15,89.33,10.67,0.00,0.00,0.00,0.00
2017-08-22,48.96,51.04,0.00,0.00,0.00,0.00
2017-08-29,100.00,0.00,0.00,0.00,0.00,0.00
2017-09-05,100.00,0.00,0.00,0.00,0.00,0.00
2017-09-12,100.00,0.00,0.00,0.00,0.00,0.00
2017-09-19,100.00,0.00,0.00,0.00,0.00,0.00
2017-09-26,100.00,0.00,0.00,0.00,0.00,0.00
2017-10-03,100.00,0.00,0.00,0.00,0.00,0.00
2017-10-10,100.00,0.00,0.00,0.00,0.00,0.00
2017-10-17,100.00,0.00,0.00,0.00,0.00,0.00
2017-10-24,100.00,0.00,0.00,0.00,0.00,0.00
2017-10-31,100.00,0.00,0.00,0.00,0.00,0.00
2017-11-07,100.00,0.00,0.00,0.00,0.00,0.00
2017-11-14,0.00,100.00,0.00,0.00,0.00,0.00
2017-11-21,0.00,100.00,0.00,0.00,0.00,0.00
2017-11-28,0.00,100.00,100.00,0.00,0.00,0.00
2017-12-05,0.00,100.00,100.00,0.00,0.00,0.00
2017-12-12,0.00,100.00,0.00,0.00,0.00,0.00
2017-12-19,100.00,0.00,0.00,0.00,0.00,0.00
2017-12-26,63.87,36.13,0.00,0.00,0.00,0.00
2018-01-02,46.94,53.06,0.00,0.00,0.00,0.00
2018-01-09,46.94,53.06,0.00,0.00,0.00,0.00
2018-01-16,0.00,100.00,40.33,0.00,0.00,0.00
2018-01-23,0.00,100.00,100.00,0.00,0.00,0.00
2018-01-30,0.00,100.00,99.59,2.07,0.00,0.00
2018-02-06,0.00,100.00,99.63,2.07,0.00,0.00
2018-02-13,0.00,100.00,100.00,55.60,0.00,0.00
2018-02-20,0.00,100.00,100.00,55.61,0.00,0.00
2018-02-27,0.00,100.00,100.00,0.00,0.00,0.00
2018-03-06,0.00,100.00,100.00,0.00,0.00,0.00
2018-03-13,0.00,100.00,100.00,0.00,0.00,0.00
2018-03-20,0.00,100.00,100.00,0.00,0.00,0.00
2018-03-27,0.00,100.00,100.00,0.00,0.00,0.00
2018-04-03,0.00,100.00,85.86,0.00,0.00,0.00
2018-04-10,0.00,100.00,85.86,0.00,0.00,0.00
2018-04-17,0.00,100.00,85.86,0.00,0.00,0.00
2018-04-24,0.00,100.00,94.33,0.00,0.00,0.00
2018-05-01,0.00,100.00,94.33,0.00,0.00,0.00
2018-05-08,0.00,100.00,94.33,0.00,0.00,0.00
2018-05-15,0.00,100.00,100.00,0.00,0.00,0.00
2018-05-22,0.00,100.00,100.00,0.00,0.00,0.00
2018-05-29,0.00,100.00,100.00,54.60,0.00,0.00
2018-06-05,0.00,100.00,100.00,100.00,0.00,0.00
2018-06-12,0.00,100.00,100.00,100.00,99.30,0.00
2018-06-19,0.00,100.00,100.00,99.48,0.00,0.00
2018-06-26,97.87,2.13,0.00,0.00,0.00,0.00
2018-07-03,98.43,1.57,0.00,0.00,0.00,0.00
2018-07-10,100.00,0.00,0.00,0.00,0.00,0.00
2018-07-17,100.00,0.00,0.00,0.00,0.00,0.00
2018-07-24,100.00,0.00,0.00,0.00,0.00,0.00
2018-07-31,100.00,0.00,0.00,0.00,0.00,0.00
2018-08-07,100.00,0.00,0.00,0.00,0.00,0.00
2018-08-14,100.00,0.00,0.00,0.00,0.00,0.00
2018-08-21,91.01,8.99,0.00,0.00,0.00,0.00
2018-08-28,91.01,8.99,0.00,0.00,0.00,0.00
2018-09-04,91.01,8.99,0.00,0.00,0.00,0.00
2018-09-11,96.07,3.93,0.00,0.00,0.00,0.00
2018-09-18,100.00,0.00,0.00,0.00,0.00,0.00
2018-09-25,100.00,0.00,0.00,0.00,0.00,0.00
2018-10-02,100.00,0.00,0.00,0.00,0.00,0.00
2018-10-09,100.00,0.00,0.00,0.00,0.00,0.00
2018-10-16,100.00,0.00,0.00,0.00,0.00,0.00
2018-10-23,100.00,0.00,0.00,0.00,0.00,0.00
2018-10-30,100.00,0.00,0.00,0.00,0.00,0.00
2018-11-06,100.00,0.00,0.00,0.00,0.00,0.00
2018-11-13,100.00,0.00,0.00,0.00,0.00,0.00
2018-11-20,100.00,0.00,0.00,0.00,0.00,0.00
2018-11-27,100.00,0.00,0.00,0.00,0.00,0.00
2018-12-04,100.00,0.00,0.00,0.00,0.00,0.00
2018-12-11,100.00,0.00,0.00,0.00,0.00,0.00
2018-12-18,100.00,0.00,0.00,0.00,0.00,0.00
2018-12-25,100.00,0.00,0.00,0.00,0.00,0.00
2019-01-01,100.00,0.00,0.00,0.00,0.00,0.00
2019-01-08,100.00,0.00,0.00,0.00,0.00,0.00
2019-01-15,100.00,0.00,0.00,0.00,0.00,0.00
2019-01-22,100.00,0.00,0.00,0.00,0.00,0.00
2019-01-29,100.00,0.00,0.00,0.00,0.00,0.00
2019-02-05,100.00,0.00,0.00,0.00,0.00,0.00
2019-02-12,100.00,0.00,0.00,0.00,0.00,0.00
2019-02-19,99.73,0.27,0.00,0.00,0.00,0.00
2019-02-26,99.30,0.70,0.00,0.00,0.00,0.00
2019-03-05,100.00,0.00,0.00,0.00,0.00,0.00
2019-03-12,100.00,0.00,0.00,0.00,0.00,0.00
2019-03-19,100.00,0.00,0.00,0.00,0.00,0.00
2019-03-26,97.62,2.38,0.00,0.00,0.00,0.00
2019-04-02,97.62,2.38,0.00,0.00,0.00,0.00
2019-04-09,100.00,0.00,0.00,0.00,0.00,0.00
2019-04-16,100.00,0.00,0.00,0.00,0.00,0.00
2019-04-23,100.00,0.00,0.00,0.00,0.00,0.00
2019-04-30,100.00,0.00,0.00,0.00,0.00,0.00
2019-05-07,100.00,0.00,0.00,0.00,0.00,0.00
2019-05-14,100.00,0.00,0.00,0.00,0.00,0.00
2019-05-21,100.00,0.00,0.00,0.00,0.00,0.00
2019-05-28,71.36,28.64,0.00,0.00,0.00,0.00
2019-06-04,9.89,90.11,0.00,0.00,0.00,0.00
2019-06-11,100.00,0.00,0.00,0.00,0.00,0.00
2019-06-18,100.00,0.00,0.00,0.00,0.00,0.00
2019-06-25,99.49,0.51,0.00,0.00,0.00,0.00
2019-07-02,92.25,7.75,0.00,0.00,0.00,0.00
2019-07-09,98.69,1.31,0.00,0.00,0.00,0.00
2019-07-16,91.13,8.87,0.00,0.00,0.00,0.00
2019-07-23,45.62,54.38,0.00,0.00,0.00,0.00
2019-07-30,11.51,88.49,0.00,0.00,0.00,0.00
2019-08-06,0.00,100.00,19.11,0.00,0.00,0.00
2019-08-13,0.00,100.00,100.00,0.38,0.00,0.00
2019-08-20,0.00,100.00,100.00,0.38,0.00,0.00
2019-08-27,0.00,100.00,100.00,40.46,0.13,0.00
2019-09-03,0.00,100.00,100.00,40.46,0.13,0.00
2019-09-10,0.00,100.00,100.00,0.13,0.00,0.00
2019-09-17,0.00,100.00,85.76,0.13,0.00,0.00
2019-09-24,0.00,100.00,85.93,0.13,0.00,0.00
2019-10-01,0.00,100.00,86.34,0.13,0.00,0.00
2019-10-08,0.00,100.00,91.41,0.13,0.00,0.00
2019-10-15,0.00,100.00,100.00,0.28,0.00,0.00
2019-10-22,0.00,100.00,100.00,0.28,0.00,0.00
2019-10-29,0.00,100.00,100.00,17.32,0.00,0.00
2019-11-05,0.00,100.00,100.00,17.32,0.00,0.00
2019-11-12,0.00,100.00,73.87,0.00,0.00,0.00
2019-11-19,0.00,100.00,26.39,0.00,0.00,0.00
2019-11-26,0.00,100.00,26.39,0.00,0.00,0.00
2019-12-03,0.00,100.00,26.39,0.00,0.00,0.00
2019-12-10,0.00,100.00,25.82,0.00,0.00,0.00
2019-12-17,0.00,100.00,43.72,0.00,0.00,0.00
2019-12-24,23.58,76.42,19.98,0.00,0.00,0.00
2019-12-31,23.58,76.42,19.98,0.00,0.00,0.00
2020-01-07,23.58,76.42,19.98,0.00,0.00,0.00
2020-01-14,23.58,76.42,19.98,0.00,0.00,0.00
2020-01-21,2.42,97.58,19.37,0.00,0.00,0.00
2020-01-28,36.26,63.74,0.00,0.00,0.00,0.00
2020-02-04,37.25,62.75,0.00,0.00,0.00,0.00
2020-02-11,38.15,61.85,18.17,0.00,0.00,0.00
2020-02-18,12.85,87.15,27.03,0.00,0.00,0.00
2020-02-25,12.85,87.15,27.03,0.00,0.00,0.00
2020-03-03,0.00,100.00,87.15,1.44,0.00,0.00
2020-03-10,0.00,100.00,100.00,37.32,0.00,0.00
2020-03-17,0.00,100.00,100.00,73.44,0.00,0.00
2020-03-24,0.00,100.00,100.00,77.85,0.00,0.00
2020-03-31,0.00,100.00,100.00,100.00,0.00,0.00
2020-04-07,0.00,100.00,100.00,100.00,0.00,0.00
2020-04-14,0.00,100.00,100.00,100.00,4.82,0.00
2020-04-21,0.00,100.00,100.00,100.00,4.82,0.00
2020-04-28,0.00,100.00,100.00,100.00,0.00,0.00
2020-05-05,0.00,100.00,100.00,100.00,0.00,0.00
2020-05-12,0.00,100.00,100.00,100.00,4.13,0.00
2020-05-19,0.00,100.00,100.00,5.39,0.00,0.00
2020-05-26,0.00,100.00,5.07,0.00,0.00,0.00
2020-06-02,95.01,4.99,0.00,0.00,0.00,0.00
2020-06-09,98.18,1.82,0.00,0.00,0.00,0.00
2020-06-16,90.67,9.33,0.00,0.00,0.00,0.00
2020-06-23,90.67,9.33,0.00,0.00,0.00,0.00
2020-06-30,90.67,9.33,0.00,0.00,0.00,0.00
2020-07-07,90.67,9.33,0.00,0.00,0.00,0.00
2020-07-14,90.67,9.33,0.00,0.00,0.00,0.00
2020-07-21,0.03,99.97,0.00,0.00,0.00,0.00
2020-07-28,65.94,34.06,0.00,0.00,0.00,0.00
2020-08-04,100.00,0.00,0.00,0.00,0.00,0.00
2020-08-11,100.00,0.00,0.00,0.00,0.00,0.00
2020-08-18,100.00,0.00,0.00,0.00,0.00,0.00
2020-08-25,100.00,0.00,0.00,0.00,0.00,0.00
2020-09-01,62.26,37.74,0.00,0.00,0.00,0.00
2020-09-08,0.00,100.00,0.00,0.00,0.00,0.00
2020-09-15,0.00,100.00,0.00,0.00,0.00,0.00
2020-09-22,100.00,0.00,0.00,0.00,0.00,0.00
2020-09-29,100.00,0.00,0.00,0.00,0.00,0.00
2020-10-06,100.00,0.00,0.00,0.00,0.00,0.00
2020-10-13,6.13,93.87,0.00,0.00,0.00,0.00
2020-10-20,0.00,100.00,0.00,0.00,0.00,0.00
2020-10-27,0.00,100.00,0.40,0.00,0.00,0.00
2020-11-03,0.00,100.00,95.40,0.00,0.00,0.00
2020-11-10,0.00,100.00,100.00,10.42,0.00,0.00
2020-11-17,0.00,100.00,100.00,97.33,0.00,0.00
2020-11-24,0.00,100.00,100.00,100.00,0.00,0.00
2020-12-01,0.00,100.00,100.00,26.00,0.00,0.00
2020-12-08,0.00,100.00,100.00,26.00,0.00,0.00
2020-12-15,0.00,100.00,100.00,26.00,0.00,0.00
2020-12-22,0.00,100.00,100.00,7.85,0.00,0.00
2020-12-29,0.00,100.00,100.00,7.85,0.00,0.00
2021-01-05,0.17,99.83,22.96,0.00,0.00,0.00
2021-01-12,49.27,50.73,0.00,0.00,0.00,0.00
2021-01-19,45.66,54.34,0.00,0.00,0.00,0.00
2021-01-26,45.66,54.34,5.91,0.00,0.00,0.00
2021-02-02,0.00,100.00,16.41,0.00,0.00,0.00
2021-02-09,0.00,100.00,16.64,0.00,0.00,0.00
2021-02-16,0.00,100.00,16.64,0.00,0.00,0.00
2021-02-23,0.00,100.00,89.05,0.00,0.00,0.00
2021-03-02,0.00,100.00,100.00,0.00,0.00,0.00
2021-03-09,0.00,100.00,100.00,0.00,0.00,0.00
2021-03-16,0.00,100.00,100.00,48.58,0.00,0.00
2021-03-23,0.00,100.00,100.00,48.58,0.00,0.00
2021-03-30,0.00,100.00,100.00,48.58,0.00,0.00
2021-04-06,0.00,100.00,100.00,48.58,0.00,0.00
2021-04-13,0.00,100.00,100.00,48.58,0.00,0.00
2021-04-20,0.00,100.00,100.00,48.58,0.00,0.00
2021-04-27,0.00,100.00,100.00,48.58,0.00,0.00
2021-05-04,37.14,62.86,3.17,0.00,0.00,0.00
2021-05-11,83.57,16.43,0.00,0.00,0.00,0.00
2021-05-18,100.00,0.00,0.00,0.00,0.00,0.00
2021-05-25,100.00,0.00,0.00,0.00,0.00,0.00
2021-06-01,100.00,0.00,0.00,0.00,0.00,0.00
2021-06-08,100.00,0.00,0.00,0.00,0.00,0.00
2021-06-15,100.00,0.00,0.00,0.00,0.00,0.00
2021-06-22,100.00,0.00,0.00,0.00,0.00,0.00
2021-06-29,100.00,0.00,0.00,0.00,0.00,0.00
2021-07-06,100.00,0.00,0.00,0.00,0.00,0.00
2021-07-13,100.00,0.00,0.00,0.00,0.00,0.00
2021-07-20,100.00,0.00,0.00,0.00,0.00,0.00
2021-07-27,100.00,0.00,0.00,0.00,0.00,0.00
2021-08-03,100.00,0.00,0.00,0.00,0.00,0.00
2021-08-10,100.00,0.00,0.00,0.00,0.00,0.00
2021-08-17,100.00,0.00,0.00,0.00,0.00,0.00
2021-08-24,100.00,0.00,0.00,0.00,0.00,0.00
2021-08-31,100.00,0.00,0.00,0.00,0.00,0.00
2021-09-07,100.00,0.00,0.00,0.00,0.00,0.00
2021-09-14,100.00,0.00,0.00,0.00,0.00,0.00
2021-09-21,100.00,0.00,0.00,0.00,0.00,0.00
2021-09-28,100.00,0.00,0.00,0.00,0.00,0.00
2021-10-05,100.00,0.00,0.00,0.00,0.00,0.00
2021-10-12,100.00,0.00,0.00,0.00,0.00,0.00
2021-10-19,100.00,0.00,0.00,0.00,0.00,0.00
2021-10-26,100.00,0.00,0.00,0.00,0.00,0.00
2021-11-02,100.00,0.00,0.00,0.00,0.00,0.00
2021-11-09,100.00,0.00,0.00,0.00,0.00,0.00
2021-11-16,100.00,0.00,0.00,0.00,0.00,0.00
2021-11-23,100.00,0.00,0.00,0.00,0.00,0.00
2021-11-30,100.00,0.00,0.00,0.00,0.00,0.00
2021-12-07,100.00,0.00,0.00,0.00,0.00,0.00
2021-12-14,100.00,0.00,0.00,0.00,0.00,0.00
2021-12-21,100.00,0.00,0.00,0.00,0.00,0.00
2021-12-28,91.85,8.15,0.00,0.00,0.00,0.00
2022-01-04,46.80,53.20,0.00,0.00,0.00,0.00
2022-01-11,0.00,100.00,0.00,0.00,0.00,0.00
2022-01-18,0.00,100.00,30.55,0.00,0.00,0.00
2022-01-25,0.00,100.00,30.55,0.00,0.00,0.00
2022-02-01,7.29,92.71,0.00,0.00,0.00,0.00
2022-02-08,100.00,0.00,0.00,0.00,0.00,0.00
2022-02-15,100.00,0.00,0.00,0.00,0.00,0.00
2022-02-22,13.54,86.46,0.00,0.00,0.00,0.00
2022-03-01,9.68,90.32,0.00,0.00,0.00,0.00
2022-03-08,0.00,100.00,91.18,0.00,0.00,0.00
2022-03-15,0.00,100.00,91.18,0.00,0.00,0.00
2022-03-22,0.00,100.00,91.18,0.00,0.00,0.00
2022-03-29,0.00,100.00,91.97,0.00,0.00,0.00
2022-04-05,0.00,100.00,91.97,50.95,0.00,0.00
2022-04-12,0.00,100.00,100.00,75.11,0.00,0.00
2022-04-19,0.00,100.00,100.00,99.54,0.00,0.00
2022-04-26,0.00,100.00,100.00,100.00,0.00,0.00
2022-05-03,0.00,100.00,100.00,100.00,95.07,0.00
2022-05-10,0.00,100.00,100.00,100.00,100.00,0.00
2022-05-17,0.00,100.00,100.00,100.00,100.00,0.00
2022-05-24,0.00,100.00,100.00,100.00,18.47,0.00
2022-05-31,0.00,100.00,100.00,100.00,18.47,0.00
2022-06-07,0.00,100.00,100.00,100.00,64.92,0.00
2022-06-14,0.00,100.00,100.00,100.00,89.62,6.92
2022-06-21,0.00,100.00,100.00,100.00,89.62,6.92
2022-06-28,0.00,100.00,100.00,100.00,89.62,5.88
2022-07-05,0.00,100.00,100.00,100.00,71.04,0.00
2022-07-12,0.00,100.00,100.00,100.00,73.75,0.00
2022-07-19,0.00,100.00,100.00,100.00,88.83,0.00
2022-07-26,0.00,100.00,100.00,100.00,100.00,0.00
2022-08-02,0.00,100.00,100.00,100.00,100.00,0.00
2022-08-09,0.00,100.00,100.00,100.00,100.00,0.00
2022-08-16,0.00,100.00,100.00,100.00,0.00,0.00
2022-08-23,0.00,100.00,100.00,100.00,0.00,0.00
2022-08-30,0.00,100.00,100.00,0.00,0.00,0.00
2022-09-06,94.90,5.10,0.00,0.00,0.00,0.00
2022-09-13,95.32,4.68,0.00,0.00,0.00,0.00
2022-09-20,95.32,4.68,0.00,0.00,0.00,0.00
2022-09-27,96.78,3.22,0.00,0.00,0.00,0.00
2022-10-04,96.61,3.39,0.00,0.00,0.00,0.00
2022-10-11,0.00,100.00,0.00,0.00,0.00,0.00
2022-10-18,0.00,100.00,0.00,0.00,0.00,0.00
2022-10-25,0.00,100.00,0.00,0.00,0.00,0.00
2022-11-01,30.09,69.91,0.00,0.00,0.00,0.00
2022-11-08,99.99,0.01,0.00,0.00,0.00,0.00
2022-11-15,99.99,0.01,0.00,0.00,0.00,0.00
2022-11-22,100.00,0.00,0.00,0.00,0.00,0.00
2022-11-29,100.00,0.00,0.00,0.00,0.00,0.00
2022-12-06,100.00,0.00,0.00,0.00,0.00,0.00
2022-12-13,100.00,0.00,0.00,0.00,0.00,0.00
2022-12-20,100.00,0.00,0.00,0.00,0.00,0.00
2022-12-27,100.00,0.00,0.00,0.00,0.00,0.00
2023-01-03,100.00,0.00,0.00,0.00,0.00,0.00
2023-01-10,100.00,0.00,0.00,0.00,0.00,0.00
2023-01-17,98.16,1.84,0.00,0.00,0.00,0.00
2023-01-24,98.16,1.84,0.00,0.00,0.00,0.00
2023-01-31,11.28,88.72,0.00,0.00,0.00,0.00
2023-02-07,11.28,88.72,0.00,0.00,0.00,0.00
2023-02-14,8.62,91.38,0.00,0.00,0.00,0.00
2023-02-21,0.00,100.00,31.97,0.00,0.00,0.00
2023-02-28,0.00,100.00,90.39,0.00,0.00,0.00
2023-03-07,0.00,100.00,90.39,0.00,0.00,0.00
2023-03-14,0.00,100.00,100.00,44.26,0.00,0.00
2023-03-21,0.00,100.00,100.00,44.26,0.00,0.00
2023-03-28,0.00,100.00,100.00,63.19,0.00,0.00
2023-04-04,0.00,100.00,100.00,63.19,0.00,0.00
2023-04-11,0.00,100.00,99.16,0.00,0.00,0.00
2023-04-18,0.00,100.00,99.16,0.00,0.00,0.00
2023-04-25,0.00,100.00,58.12,0.00,0.00,0.00
2023-05-02,0.00,100.00,0.00,0.00,0.00,0.00
2023-05-09,72.88,27.12,0.00,0.00,0.00,0.00
2023-05-16,100.00,0.00,0.00,0.00,0.00,0.00
2023-05-23,100.00,0.00,0.00,0.00,0.00,0.00
2023-05-30,100.00,0.00,0.00,0.00,0.00,0.00
2023-06-06,100.00,0.00,0.00,0.00,0.00,0.00
2023-06-13,100.00,0.00,0.00,0.00,0.00,0.00
2023-06-20,100.00,0.00,0.00,0.00,0.00,0.00
2023-06-27,0.00,100.00,0.00,0.00,0.00,0.00
2023-07-04,0.00,100.00,0.00,0.00,0.00,0.00
2023-07-11,0.00,100.00,0.00,0.00,0.00,0.00
2023-07-18,0.00,100.00,100.00,0.00,0.00,0.00
2023-07-25,0.00,100.00,100.00,0.00,0.00,0.00
2023-08-01,0.00,100.00,100.00,0.00,0.00,0.00
2023-08-08,0.00,100.00,100.00,85.70,0.00,0.00
2023-08-15,0.00,100.00,100.00,85.70,38.34,0.00
2023-08-22,0.00,100.00,100.00,100.00,78.01,0.00
2023-08-29,0.00,100.00,100.00,100.00,77.24,0.00
2023-09-05,0.00,100.00,100.00,100.00,77.24,0.00
2023-09-12,0.00,100.00,100.00,100.00,77.24,0.00
2023-09-19,0.00,100.00,100.00,100.00,77.24,0.00
2023-09-26,0.00,100.00,100.00,100.00,77.24,0.00
2023-10-03,0.00,100.00,100.00,100.00,67.37,0.00
2023-10-10,0.00,100.00,100.00,100.00,66.61,0.00
2023-10-17,0.00,100.00,100.00,100.00,47.30,0.00
2023-10-24,0.00,100.00,100.00,100.00,47.30,0.00
2023-10-31,0.00,100.00,100.00,100.00,47.30,0.00
2023-11-07,0.00,100.00,100.00,100.00,47.30,0.00
2023-11-14,0.00,100.00,100.00,46.39,0.00,0.00
2023-11-21,0.00,100.00,59.30,0.00,0.00,0.00
2023-11-28,0.00,100.00,58.46,0.00,0.00,0.00
2023-12-05,0.00,100.00,57.77,0.00,0.00,0.00
2023-12-12,0.00,100.00,57.77,0.00,0.00,0.00
2023-12-19,0.00,100.00,58.25,0.00,0.00,0.00
2023-12-26,0.00,100.00,58.25,0.00,0.00,0.00
2024-01-02,0.00,100.00,58.25,0.00,0.00,0.00
2024-01-09,30.59,69.41,0.00,0.00,0.00,0.00
2024-01-16,30.59,69.41,0.00,0.00,0.00,0.00
2024-01-23,100.00,0.00,0.00,0.00,0.00,0.00
2024-01-30,100.00,0.00,0.00,0.00,0.00,0.00
2024-02-06,100.00,0.00,0.00,0.00,0.00,0.00
2024-02-13,100.00,0.00,0.00,0.00,0.00,0.00
2024-02-20,100.00,0.00,0.00,0.00,0.00,0.00
2024-02-27,100.00,0.00,0.00,0.00,0.00,0.00
2024-03-05,100.00,0.00,0.00,0.00,0.00,0.00
2024-03-12,100.00,0.00,0.00,0.00,0.00,0.00
2024-03-19,100.00,0.00,0.00,0.00,0.00,0.00
2024-03-26,100.00,0.00,0.00,0.00,0.00,0.00
2024-04-02,100.00,0.00,0.00,0.00,0.00,0.00
2024-04-09,100.00,0.00,0.00,0.00,0.00,0.00
2024-04-16,51.72,48.28,0.00,0.00,0.00,0.00
2024-04-23,51.59,48.41,0.00,0.00,0.00,0.00
2024-04-30,51.59,48.41,0.00,0.00,0.00,0.00
2024-05-07,51.59,48.41,0.00,0.00,0.00,0.00
2024-05-14,0.00,100.00,0.00,0.00,0.00,0.00
2024-05-21,0.00,100.00,0.00,0.00,0.00,0.00
2024-05-28,0.00,100.00,13.22,0.00,0.00,0.00
2024-06-04,0.04,99.96,59.70,0.00,0.00,0.00
2024-06-11,0.00,100.00,84.34,34.30,0.00,0.00
2024-06-18,0.00,100.00,84.34,34.30,0.00,0.00
2024-06-25,100.00,0.00,0.00,0.00,0.00,0.00
2024-07-02,100.00,0.00,0.00,0.00,0.00,0.00
2024-07-09,100.00,0.00,0.00,0.00,0.00,0.00
2024-07-16,100.00,0.00,0.00,0.00,0.00,0.00
2024-07-23,100.00,0.00,0.00,0.00,0.00,0.00
2024-07-30,100.00,0.00,0.00,0.00,0.00,0.00
2024-08-06,100.00,0.00,0.00,0.00,0.00,0.00
2024-08-13,100.00,0.00,0.00,0.00,0.00,0.00
2024-08-20,100.00,0.00,0.00,0.00,0.00,0.00
2024-08-27,92.53,7.47,0.00,0.00,0.00,0.00
2024-09-03,100.00,0.00,0.00,0.00,0.00,0.00
2024-09-10,100.00,0.00,0.00,0.00,0.00,0.00
2024-09-17,100.00,0.00,0.00,0.00,0.00,0.00
2024-09-24,100.00,0.00,0.00,0.00,0.00,0.00
2024-10-01,0.00,100.00,0.00,0.00,0.00,0.00
2024-10-08,0.00,100.00,0.00,0.00,0.00,0.00
2024-10-15,0.00,100.00,0.02,0.00,0.00,0.00
2024-10-22,0.00,100.00,100.00,0.00,0.00,0.00
2024-10-29,0.00,100.00,100.00,0.00,0.00,0.00
2024-11-05,0.00,100.00,100.00,0.00,0.00,0.00
2024-11-12,0.00,100.00,100.00,0.00,0.00,0.00
2024-11-19,0.00,100.00,100.00,0.00,0.00,0.00
2024-11-26,0.00,100.00,100.00,4.62,0.00,0.00
2024-12-03,0.00,100.00,100.00,4.62,0.00,0.00
2024-12-10,0.00,100.00,100.00,4.62,0.00,0.00
2024-12-17,0.00,100.00,100.00,4.62,0.00,0.00
2024-12-24,0.00,100.00,100.00,4.62,0.00,0.00
2024-12-31,0.00,100.00,100.00,4.61,0.00,0.00
2025-01-07,0.00,100.00,100.00,4.61,0.00,0.00
2025-01-14,0.00,100.00,43.85,0.00,0.00,0.00
2025-01-21,0.00,100.00,43.85,0.00,0.00,0.00
2025-01-28,0.00,100.00,54.45,0.54,0.00,0.00
2025-02-04,0.00,100.00,54.45,0.54,0.00,0.00
2025-02-11,0.00,100.00,50.10,0.54,0.00,0.00
2025-02-18,0.00,100.00,50.10,0.54,0.00,0.00
2025-02-25,0.00,100.00,97.05,30.63,0.00,0.00
2025-03-04,0.00,100.00,97.05,30.63,0.00,0.00
2025-03-11,0.00,100.00,100.00,30.63,0.00,0.00
2025-03-18,0.00,100.00,100.00,100.00,0.00,0.00
2025-03-25,0.00,100.00,100.00,100.00,48.34,0.00
2025-04-01,0.00,100.00,100.00,100.00,0.00,0.00
2025-04-08,0.00,100.00,100.00,100.00,0.00,0.00
2025-04-15,0.00,100.00,100.00,100.00,0.00,0.00
2025-04-22,0.00,100.00,100.00,95.83,0.00,0.00
2025-04-29,0.00,100.00,100.00,8.60,0.00,0.00
2025-05-06,0.00,100.00,100.00,8.77,0.00,0.00
2025-05-13,0.00,100.00,94.40,0.83,0.00,0.00
2025-05-20,0.00,100.00,94.40,0.83,0.00,0.00
2025-05-27,0.00,100.00,94.40,0.83,0.00,0.00
2025-06-03,6.25,93.75,66.61,0.83,0.00,0.00
2025-06-10,6.26,93.74,66.61,0.83,0.00,0.00
2025-06-17,27.33,72.67,0.27,0.00,0.00,0.00
